radius,distance_to_COM,sample_size,pi,S,S/H,Tajimas D,D,total_SNPs,proportion_driver,unique_driver_propotion,total_drivers,unique_combos
3,177.27493967636747,17,7.4186851211072664,41,12.127561859959494,-0.66479573502849199,-4.7088767388522275,41,0.07317073170731707,0.0,3,2
3,249.16191267991002,14,3.9081632653061229,28,8.8046611082332529,-0.95744825698319946,-4.89649784292713,28,0.10714285714285714,0.0,3,2
3,231.96743532885782,19,9.2188365650969537,38,10.872339037465728,-0.26011694460880258,-1.6535024723687748,38,0.07894736842105263,0.0,3,1
3,187.95596407785226,28,8.6862244897959187,64,16.446283245046246,-0.80665707366282957,-7.7600587552503271,64,0.078125,0.0,5,3
3,188.13319112241868,16,6.7890625,42,12.657354293906145,-0.7944460923050205,-5.8682917939061454,42,0.16666666666666666,0.1111111111111111,7,4
3,234.43453035931407,19,7.7119113573407203,40,11.444567407858662,-0.55778229488475484,-3.7326560505179414,40,0.075,0.0,3,2
3,214.44891508787327,17,8.0968858131487895,40,11.831767668253166,-0.54050637481289276,-3.7348818551043763,40,0.125,0.0,5,2
3,90.098039030127495,31,9.5483870967741939,59,14.7685081494435,-0.60458501565828371,-5.220121052669306,59,0.1864406779661017,0.012121212121212121,11,5
3,133.37777628302959,22,12.045454545454545,49,13.44174989840098,-0.17747814962319497,-1.396295352946435,49,0.12244897959183673,0.0,6,2
3,141.84105266474731,25,15.404799999999998,88,23.305342871109932,-0.57933774826159001,-7.9005428711099341,88,0.20454545454545456,0.10588235294117647,18,9
3,180.45993779659403,14,13.255102040816327,57,17.923774398903408,-0.447018076304603,-4.6686723580870808,57,0.08771929824561403,0.0,5,4
3,132.83256248696279,22,9.4090909090909101,55,15.087678457388856,-0.64301991137894599,-5.678587548297946,55,0.18181818181818182,0.028571428571428571,10,4
3,132.38770391049025,32,9.12109375,67,16.636682582884905,-0.77307544167433206,-7.5155888328849052,67,0.13432835820895522,0.013333333333333334,9,6
3,201.80405713284136,25,2.7967999999999997,29,7.6801698097975919,-1.0858402895101529,-4.8833698097975926,29,0.1724137931034483,0.025974025974025976,5,3
3,94.528042178174417,36,7.6018518518518539,79,19.050919741674882,-1.0299480749053354,-11.449067889823027,79,0.20253164556962025,0.043209876543209874,16,8
3,198.43697996673774,29,10.582639714625447,60,15.278173373285613,-0.52547887940424642,-4.6955336586601657,60,0.08333333333333333,0.0,5,3
3,173.01490780018383,25,7.6672000000000011,38,10.063670785252016,-0.40676490599050363,-2.3964707852520153,38,0.15789473684210525,0.0,6,4
3,141.59866247863903,16,13.390625,69,20.794224911417238,-0.60935024617141098,-7.4035999114172384,69,0.14492753623188406,0.085106382978723402,10,6
3,80.908927733250394,33,10.857667584940312,44,10.841456717611674,0.0025566578724341917,0.016210867328638301,44,0.22727272727272727,0.0,10,3
3,192.03422487629967,15,8.1066666666666674,36,11.071600780987186,-0.4596825406806444,-2.9649341143205188,36,0.1111111111111111,0.027777777777777776,4,3
3,111.77131495844709,35,9.7371428571428584,68,16.512028322432052,-0.70272453695098602,-6.7748854652891932,68,0.10294117647058823,0.0,7,3
3,167.48719503772492,17,12.59515570934256,49,14.493915393610127,-0.22420133025244895,-1.8987596842675671,49,0.12244897959183673,0.018518518518518517,6,3
3,135.82101763754011,24,12.197916666666666,56,14.996151166382933,-0.31879697028602993,-2.7982344997162674,56,0.16071428571428573,0.0,9,6
3,203.51271553741293,19,3.8116343490304705,32,9.155653926286929,-0.9986606928442896,-5.3440195772564589,32,0.09375,0.0,3,1
3,229.58832402433492,8,6.03125,23,8.8705233029701223,-0.56930680240094222,-2.8392733029701223,23,0.043478260869565216,0.0,1,1
3,224.42502801098033,11,7.6363636363636358,28,9.5596802473091991,-0.34944577916201175,-1.9233166109455633,28,0.07142857142857142,0.0,2,2
3,184.21774417594193,20,12.765000000000001,60,16.912176708841194,-0.41902231624058761,-4.1471767088411937,60,0.08333333333333333,0.0,5,2
3,161.69472176023689,22,8.3760330578512381,45,12.344464192409063,-0.54926734603075233,-3.9684311345578251,45,0.1111111111111111,0.0,5,3
3,211.97533124622916,18,2.5370370370370368,20,5.8147098692048074,-0.96670629056994029,-3.2776728321677706,20,0.15,0.0,3,1
3,184.62682288471532,21,10.603174603174605,49,13.619662529461575,-0.37845484601817714,-3.0164879262869704,49,0.14285714285714285,0.015873015873015872,7,3
3,221.17883332115278,14,3.8979591836734691,25,7.8613045609225471,-0.86863385604265886,-3.9633453772490781,25,0.12,0.037037037037037035,3,2
3,45.156584545723263,31,10.588969823100937,76,19.023841006062813,-0.7587285736174203,-8.4348711829618761,76,0.17105263157894737,0.027777777777777776,13,6
3,128.63004811619305,26,11.375739644970416,70,18.34401655861754,-0.64922132350276018,-6.9682769136471236,70,0.12857142857142856,0.01020408163265306,9,6
3,159.21172372072422,16,12.1171875,56,16.876472391874859,-0.48285602252108867,-4.7592848918748594,56,0.16071428571428573,0.022727272727272728,9,6
3,164.81139814788119,16,12.8828125,60,18.081934705580206,-0.49223807790148766,-5.1991222055802062,60,0.05,0.0,3,1
3,230.81022075898855,16,5.9375,41,12.355988715479809,-0.89019255266963249,-6.4184887154798087,41,0.04878048780487805,0.0,2,1
3,221.35970308029965,12,3.1527777777777777,22,7.2850640841887264,-0.98369270783984031,-4.1322863064109487,22,0.045454545454545456,0.0,1,1
4,190.24521971342742,25,10.1312,49,12.976838644140757,-0.37464387911558572,-2.8456386441407577,49,0.08163265306122448,0.0,4,2
4,185.32918378815816,58,10.209274673008323,80,17.282301063771804,-0.70568629212404743,-7.0730263907634807,80,0.125,0.010416666666666666,10,8
4,224.06837224422443,45,3.8439506172839506,37,8.4615411307718738,-0.93400261539689089,-4.6175905134879232,37,0.10810810810810811,0.0,4,2
4,39.761565140136796,77,12.970146736380501,129,26.248783188034913,-0.87802115166380412,-13.278636451654412,129,0.09302325581395349,0.0089552238805970154,12,8
4,212.0947034634774,37,5.005113221329438,55,13.17504373688287,-1.0619346259457236,-8.1699305155534319,55,0.09090909090909091,0.013698630136986301,5,5
4,153.43082744638909,51,7.9630911188004605,93,20.670316868561965,-1.0587525944988141,-12.707225749761506,93,0.08602150537634409,0.013157894736842105,8,7
4,253.00118549471861,14,4.8163265306122449,26,8.1757567433594485,-0.70776592944404348,-3.3594302127472035,26,0.07692307692307693,0.0,2,1
4,80.724233215478023,77,8.0107944004047891,82,16.685273034254752,-0.90022255926739603,-8.6744786338499633,82,0.12195121951219512,0.0,10,7
4,169.71965095140823,46,8.2485822306238177,77,17.520115818325742,-0.90949136014136245,-9.2715335877019243,77,0.11688311688311688,0.014925373134328358,9,5
4,190.91325554260393,38,7.3213296398891972,51,12.138272852959046,-0.67955139137538867,-4.8169432130698491,51,0.058823529411764705,0.0,3,2
4,85.736338460135912,63,5.8221214411690596,58,12.307972060172078,-0.90784064058848846,-6.4858506190030187,58,0.1206896551724138,0.0,7,5
4,206.96469183550749,53,4.8843004627981506,61,13.441914768282983,-1.0948740041240927,-8.557614305484833,61,0.06557377049180328,0.0062500000000000003,4,2
4,231.61469388292622,52,13.062130177514794,67,14.826901956201324,-0.20475296620516245,-1.76477177868653,67,0.04477611940298507,0.0,3,1
4,147.65990010473362,58,3.6896551724137931,65,14.041869614314589,-1.2697698256747023,-10.352214441900795,65,0.07692307692307693,0.0,5,2
4,119.72862848466949,51,7.5263360246059197,61,13.557949774003008,-0.76474118847129569,-6.0316137493970885,61,0.11475409836065574,0.0,7,4
4,231.51199746380283,42,6.1111111111111107,56,13.014377941515221,-0.90950542614805319,-6.9032668304041103,56,0.07142857142857142,0.0,4,4
4,238.8713992064225,34,8.4792387543252588,49,11.983961373173523,-0.50030572820832742,-3.5047226188482643,49,0.061224489795918366,0.0,3,3
4,206.6069818352681,43,4.8523526230394811,58,13.405002929887422,-1.0944062190711983,-8.5526503068479407,58,0.08620689655172414,0.0070921985815602835,5,3
4,219.85555013485154,37,7.0153396639883141,56,13.414589986644376,-0.81697751466035518,-6.3992503226560622,56,0.07142857142857142,0.0,4,3
4,191.95338606799086,45,4.6399999999999988,51,11.663205342415287,-1.032728943025865,-7.023205342415288,51,0.058823529411764705,0.0,3,1
4,212.20696441379474,48,9.9383680555555554,86,19.378256125325542,-0.83801942392208018,-9.439888069769987,86,0.03488372093023256,0.0,3,2
4,114.94897982503704,42,9.7358276643990944,83,19.289167306174345,-0.85042587181639351,-9.553339641775251,83,0.13253012048192772,0.007462686567164179,11,6
4,182.7655692990902,45,7.2987654320987643,70,16.00832105821706,-0.93445301049031138,-8.7095556261182949,70,0.07142857142857142,0.0,5,3
4,232.13764669557131,42,5.0408163265306127,55,12.781978335416735,-1.0383588992192401,-7.7411620088861222,55,0.07272727272727272,0.0,4,4
4,92.61749970218753,65,10.548639053254439,81,17.074591647275135,-0.66013526125185529,-6.5259525940206959,81,0.13580246913580246,0.0,11,4
4,215.73632886537001,32,7.33203125,43,10.677273896478374,-0.53557770641356717,-3.3452426464783738,43,0.046511627906976744,0.0,2,2
4,217.40212217143556,62,6.487513007284079,53,11.285566916578935,-0.73179520186083413,-4.7980539092948558,53,0.07547169811320754,0.0,4,2
4,183.52925635524019,52,11.227810650887575,79,17.482466485670219,-0.61592719375832528,-6.2546558347826444,79,0.0759493670886076,0.0,6,5
4,198.68821696608208,81,2.9788142051516537,57,11.479254428004484,-1.279410167676085,-8.5004402228528306,57,0.08771929824561403,0.0032362459546925568,5,3
4,195.612209917641,44,4.4369834710743801,44,10.114945736214096,-0.96171125954967518,-5.6779622651397164,44,0.09090909090909091,0.0,4,3
4,147.51331206468336,48,15.064236111111111,108,24.335484436455335,-0.6558659920456299,-9.2712483253442244,108,0.1111111111111111,0.032786885245901641,12,10
4,204.25690540958692,24,3.5972222222222223,29,7.7658639968768757,-0.91685999020584874,-4.1686417746546534,29,0.034482758620689655,0.0,1,1
4,247.91693736312158,2,6.0,15,14.96683850124588,-17.428432862600786,-8.9668385012458796,15,0.06666666666666667,0.0,1,1
4,192.46358014975337,61,12.725611394786348,88,18.803939475857007,-0.5580299497283645,-6.0783280810706586,88,0.045454545454545456,0.0,4,3
4,133.01842086988879,56,13.323979591836736,98,21.333973239091907,-0.64763614920565848,-8.0099936472551718,98,0.1326530612244898,0.0058823529411764705,13,7
4,199.56477410789449,39,10.905982905982906,72,17.02972296272748,-0.61665497131710167,-6.1237400567445732,72,0.06944444444444445,0.014492753623188406,5,5
4,161.67929157233104,43,9.6160086533261229,71,16.409572552103569,-0.71071667199581401,-6.793563898777446,71,0.056338028169014086,0.0,4,3
4,192.33985808018352,59,10.625682275208273,106,22.814074834115242,-0.92254998311406189,-12.188392558906969,106,0.08490566037735849,0.0068027210884353739,9,8
4,87.644926944102494,63,9.3686067019400401,86,18.249751675427564,-0.84040992334445874,-8.8811449734875243,86,0.12790697674418605,0.012307692307692308,11,4
4,200.84469914400833,57,8.3200984918436447,51,11.059381745017779,-0.4258186129781531,-2.7392832531741345,51,0.11764705882352941,0.0,6,3
4,234.4755528103787,24,1.7048611111111107,21,5.6235566873935996,-1.1899822632160766,-3.9186955762824889,21,0.09523809523809523,0.0,2,1
4,84.352965016314883,97,6.2731427356786051,77,14.960859435813095,-1.0084010927472937,-8.6877167001344908,77,0.18181818181818182,0.0,14,6
4,78.503130412401291,85,8.2889965397923859,68,13.562099263589097,-0.67325569759461568,-5.2731027237967112,68,0.14705882352941177,0.0,10,3
4,107.17269289135226,50,7.4055999999999989,61,13.61848707359033,-0.78404135262414987,-6.2128870735903314,61,0.14754098360655737,0.013333333333333334,9,5
4,210.75183418245737,47,9.1770031688546858,61,13.811256401600803,-0.57625158383604302,-4.6342532327461168,61,0.09836065573770492,0.0,6,5
4,244.30653210685909,48,3.0425347222222223,38,8.5624852646787293,-1.104064239898507,-5.519950542456507,38,0.05263157894736842,0.0,2,1
4,177.97351966038187,49,7.2236568096626401,75,16.820679895338817,-0.98125917702449317,-9.5970230856761773,75,0.09333333333333334,0.016,7,5
4,173.89323230846651,40,17.267499999999998,89,20.923733270189601,-0.29992262513623535,-3.6562332701896025,89,0.0898876404494382,0.020618556701030927,8,5
4,192.89958974621644,41,6.1011302795954787,58,13.556016492568782,-0.94285110280754436,-7.4548862129733031,58,0.08620689655172414,0.0,5,3
4,244.2664201069727,50,11.048,35,7.8138860258305174,0.70853058763882415,3.2341139741694827,35,0.08571428571428572,0.0,3,1
4,215.0067768765027,53,7.8376646493414039,77,16.96766290422606,-0.92648747677113785,-9.1299982548846561,77,0.05194805194805195,0.0062500000000000003,4,2
4,187.89846235516782,44,10.636363636363635,70,16.091959125795153,-0.58213570837830186,-5.4555954894315182,70,0.08571428571428572,0.0091743119266055051,6,6
4,180.4566746494302,32,6.88671875,51,12.663743458613885,-0.78019509177935509,-5.7770247086138848,51,0.058823529411764705,0.0,3,3
4,194.29110241762709,25,11.558400000000002,61,16.154839944746659,-0.4861621405258052,-4.5964399447466562,61,0.06557377049180328,0.0,4,4
4,204.11272252013265,48,11.368923611111109,70,15.772999171776606,-0.47994286864597158,-4.4040755606654969,70,0.05714285714285714,0.0,4,4
4,162.8998315888108,50,12.156799999999995,103,22.99515030458695,-0.81178754444091394,-10.838350304586955,103,0.1262135922330097,0.026666666666666668,13,7
4,69.007765183314447,61,12.713786616500942,113,24.145967736043655,-0.81820484184153741,-11.432181119542713,113,0.10619469026548672,0.0033898305084745762,12,7
4,144.23039593238877,57,9.9686057248384081,97,21.034510377778911,-0.90765940946427981,-11.065904652940503,97,0.09278350515463918,0.014492753623188406,9,7
4,138.28119657074183,57,8.2770083102493075,68,14.74584232669037,-0.75559770706585994,-6.4688340164410629,68,0.1323529411764706,0.0,9,6
4,194.75048978882347,43,5.8885884261763115,51,11.787157748694113,-0.8578657506146401,-5.898569322517802,51,0.0784313725490196,0.0083333333333333332,4,3
4,164.96076435695937,53,6.415094339622641,81,17.849099938211829,-1.1032417485838308,-11.434005598589188,81,0.06172839506172839,0.0056497175141242938,5,3
4,163.13023075457713,47,14.632865550022633,123,27.848926842572112,-0.81700118789492759,-13.21606129254948,123,0.0975609756097561,0.027522935779816515,12,10
4,179.9965896352158,40,16.690000000000001,88,20.688635143558255,-0.33172787220271027,-3.9986351435582534,88,0.07954545454545454,0.0,7,5
4,223.99047401804296,47,9.868718877320056,100,22.641403937050498,-0.97065932615206951,-12.772685059730442,100,0.07,0.0,7,6
4,98.214465641463079,63,10.631393298059967,70,14.854449038138716,-0.490401359698804,-4.223055740078749,70,0.14285714285714285,0.0,10,5
4,143.56924436582491,56,13.309311224489795,92,20.02781161220873,-0.57849630464610924,-6.7185003877189349,92,0.08695652173913043,0.011904761904761904,8,5
4,203.89795225151272,34,9.0138408304498281,57,13.940526495324301,-0.60485454399610628,-4.9266856648744728,57,0.07017543859649122,0.018518518518518517,4,4
4,200.64996567244708,44,3.9514462809917363,45,10.344830866582598,-1.0589645356023434,-6.3933845855908613,45,0.08888888888888889,0.0080645161290322578,4,3
4,159.16275375081506,42,14.046485260770973,93,21.613163367159206,-0.60134030505142688,-7.5666781063882329,93,0.12903225806451613,0.026785714285714284,12,9
4,142.75356155909989,47,17.827071072883658,100,22.641403937050498,-0.36586489621803681,-4.8143328641668397,100,0.13,0.0072992700729927005,13,7
4,133.40411263023779,52,7.5902366863905328,76,16.818575353302993,-0.94447127824193622,-9.2283386669124603,76,0.15789473684210525,0.021739130434782608,12,9
4,226.9558623603717,45,5.6217283950617265,54,12.349276244910303,-0.93457615918521797,-6.7275478498485768,54,0.09259259259259259,0.0,5,4
4,209.36993426905261,46,5.5689981096408321,64,14.562174186660359,-1.0605783532410709,-8.9931760770195268,64,0.0625,0.0,4,2
4,220.33986587332134,29,6.3020214030915582,35,8.9122678010832743,-0.50023103860702034,-2.6102463979917161,35,0.08571428571428572,0.0,3,2
4,150.15561525301999,44,2.9876033057851248,54,12.413797039899118,-1.302366335255555,-9.4261937341139923,54,0.05555555555555555,0.0,3,2
4,170.68433069343956,38,5.1772853185595569,57,13.566304953307171,-1.0593479692496939,-8.3890196347476138,57,0.07017543859649122,0.008771929824561403,4,2
4,116.32621620467708,68,9.5540657439446353,75,15.659737187952494,-0.6735505925779689,-6.105671444007859,75,0.16,0.0,12,6
4,136.0036684973866,65,8.3578698224852062,72,15.177414797577896,-0.7755290095413917,-6.8195449750926898,72,0.1388888888888889,0.0040160642570281121,10,4
4,121.8730111483718,72,4.6805555555555527,63,12.997941695294839,-1.1049341274319964,-8.3173861397392876,63,0.12698412698412698,0.0083102493074792248,8,2
4,135.45947878362432,56,5.2506377551020407,54,11.755454641948601,-0.95150139740000406,-6.5048168868465606,54,0.09259259259259259,0.0,5,2
4,227.48563099584899,49,4.4981257809246138,43,9.6438564733275882,-0.91481670297241735,-5.1457306924029744,43,0.09302325581395349,0.0,4,2
4,176.77877955828811,53,4.3659665361338558,54,11.899399958807887,-1.0879720656369982,-7.5334334226740314,54,0.07407407407407407,0.0,4,3
4,174.25256736713231,47,12.697148030783159,73,16.528224874046863,-0.3983882095141858,-3.8310768432637037,73,0.1095890410958904,0.007874015748031496,8,5
4,193.52735227200574,60,4.4911111111111106,54,11.580021577015129,-1.0534654465200217,-7.0889104659040187,54,0.05555555555555555,0.0,3,1
4,218.06738689654938,38,6.4584487534626032,57,13.566304953307171,-0.89756531261840611,-7.1078561998445675,57,0.07017543859649122,0.012195121951219513,4,3
4,118.4675251460955,61,7.2862133834990592,73,15.598722519745017,-0.91905871644248149,-8.3125091362459571,73,0.136986301369863,0.0035460992907801418,10,6
4,129.86129358524627,43,13.709031909140077,92,21.263108095683496,-0.61039241143637168,-7.5540761865434192,92,0.13043478260869565,0.0075187969924812026,12,7
4,83.739713199098489,56,20.783801020408156,125,27.211700560066205,-0.40779807744517865,-6.4278995396580498,125,0.144,0.032407407407407406,18,9
4,183.72818975366721,29,10.915576694411417,62,15.7874458190618,-0.52765064901834191,-4.8718691246503827,62,0.03225806451612903,0.0,2,2
